,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-26 15:30:00-05:00,3830.8701171875,3853.070068359375,3810.81005859375,3810.81005859375,453928428,0,0
2021-03-01 09:30:00-05:00,3863.090087890625,3889.820068359375,3862.6201171875,3886.10009765625,0,0,0
2021-03-01 10:30:00-05:00,3886.139892578125,3899.659912109375,3885.3798828125,3893.300048828125,286477161,0,0
2021-03-01 11:30:00-05:00,3893.52001953125,3902.010009765625,3893.25,3899.3798828125,237426895,0,0
2021-03-01 12:30:00-05:00,3899.179931640625,3902.14990234375,3888.590087890625,3895.760009765625,219439684,0,0
2021-03-01 13:30:00-05:00,3895.72998046875,3910.110107421875,3895.72998046875,3909.300048828125,213788187,0,0
2021-03-01 14:30:00-05:00,3909.429931640625,3914.5,3906.0400390625,3908.639892578125,233804908,0,0
2021-03-01 15:30:00-05:00,3908.6298828125,3910.280029296875,3896.10009765625,3901.330078125,345424380,0,0
2021-03-02 09:30:00-05:00,3903.639892578125,3906.409912109375,3882.02001953125,3882.02001953125,0,0,0
2021-03-02 10:30:00-05:00,3881.929931640625,3889.85009765625,3875.6298828125,3885.300048828125,289430944,0,0
2021-03-02 11:30:00-05:00,3885.360107421875,3891.139892578125,3871.9599609375,3887.919921875,225907355,0,0
2021-03-02 12:30:00-05:00,3887.949951171875,3899.429931640625,3887.570068359375,3896.3798828125,189192571,0,0
2021-03-02 13:30:00-05:00,3896.409912109375,3902.64990234375,3888.659912109375,3888.72998046875,207513358,0,0
2021-03-02 14:30:00-05:00,3888.739990234375,3898.989990234375,3884.179931640625,3884.179931640625,240924596,0,0
2021-03-02 15:30:00-05:00,3884.090087890625,3887.4599609375,3868.570068359375,3870.139892578125,347778885,0,0
2021-03-03 09:30:00-05:00,3863.989990234375,3874.469970703125,3837.7099609375,3846.550048828125,0,0,0
2021-03-03 10:30:00-05:00,3845.929931640625,3868.989990234375,3839.2900390625,3868.949951171875,344330812,0,0
2021-03-03 11:30:00-05:00,3868.89990234375,3869.860107421875,3852.830078125,3854.1201171875,251105585,0,0
2021-03-03 12:30:00-05:00,3854.25,3863.10009765625,3849.090087890625,3859.68994140625,246930020,0,0
2021-03-03 13:30:00-05:00,3859.68994140625,3859.699951171875,3835.429931640625,3837.39990234375,278792202,0,0
